,Grade_x,School Year_x,Date of Test,Pre or Post?,Main Language Used In Exam,EGRA Question 1: Reading Habit,EGRA Last Book Read,Reads With Others,"How Often, ReadsWithOthers",Student Gender,Date,Q1 Rating or Answer,Q2 Rating,Q3 Rating or Answer,Q4 Rating or Answer,Q5 Rating or Answer,Q6 Rating or Answer,Q7 Rating,Q8 Rating,Skill to Improve 1,Skill to Improve 2,Minutes Spent Observing,Minutes Spent Coaching,Total Score,Teacher Number: Gender,Teacher Number: School Years in Teacher Support Program,Teacher Present,Average Students Enrolled,School Year_y
797,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,3,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
798,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,3,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
799,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
800,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
801,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
802,3,2020-2021,11/25/21,Post,English; Ewe,No,Yes,0,0,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
803,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
804,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
805,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
806,3,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
807,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
808,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
809,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
810,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
811,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,0,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
812,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,0,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
813,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,0,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
814,3,2020-2021,5/11/21,Pre,English; Ewe,No,No,0,0,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
815,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
816,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
817,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
818,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
819,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
820,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
821,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
822,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
823,3,2020-2021,11/25/21,Post,English; Ewe,Yes,No,1,3,Female,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
824,3,2020-2021,11/25/21,Post,English; Ewe,Yes,No,1,3,Female,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
825,3,2020-2021,11/25/21,Post,English; Ewe,Yes,No,1,3,Female,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
826,3,2020-2021,11/25/21,Post,English; Ewe,Yes,No,1,3,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
827,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
828,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
829,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
830,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
831,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
832,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
833,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
834,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
835,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-11-09 00:00:00,3,3,3,3,3,3,4,4,Communication of Content,Preparation,15.0,5.0,26,Male,4,Present,15,2020-2021
836,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-07-19 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,15,2020-2021
837,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-06-17 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,15.0,5.0,24,Male,4,Present,15,2020-2021
838,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,5.0,24,Male,4,Present,15,2020-2021
839,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
840,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
841,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
842,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
843,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
844,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
845,2,2019-2020,10/7/19,Pre,English,Yes,Yes,1,1,Male,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
846,2,2019-2020,10/7/19,Pre,English,Yes,Yes,1,1,Male,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
847,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,No,1,1,Female,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
848,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,No,1,1,Female,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
849,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-01-30 00:00:00,2,2,3,2,2,2,3,4,Communication of Content,Classroom Leadership/Managing Student Behavior,15.0,5.0,20,Female,4,Present,15,2019-2020
850,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-13 00:00:00,2,3,3,3,3,3,3,4,Communication of Content,Lesson Plan Delivery,15.0,5.0,24,Female,4,Present,15,2019-2020
851,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
852,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
853,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
854,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
855,5,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
856,5,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
857,5,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
858,5,2020-2021,5/11/21,Pre,English; Ewe,No,Yes,0,0,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
859,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
860,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
861,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
862,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
863,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
864,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
865,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
866,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
867,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
868,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
869,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
870,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
871,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Male,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
872,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Male,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
873,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Male,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
874,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Male,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
875,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
876,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
877,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
878,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
879,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
880,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
881,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
882,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
883,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
884,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
885,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
886,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
887,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Female,2021-11-09 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Lesson Objectives,20.0,15.0,24,Male,4,Present,4,2020-2021
888,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Female,2021-07-19 00:00:00,3,3,3,3,3,3,3,3,Preparation,Communication of Content,25.0,5.0,24,Male,4,Present,4,2020-2021
889,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Female,2021-06-17 00:00:00,3,2,3,3,3,3,4,4,Communication of Content,Lesson Objectives,15.0,10.0,25,Male,4,Present,4,2020-2021
890,5,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Female,2021-07-01 00:00:00,3,3,3,3,3,3,3,3,Communication of Content,Classroom Leadership/Managing Student Behavior,20.0,5.0,24,Male,4,Present,4,2020-2021
891,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,0,2,Male,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
892,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,0,2,Male,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
893,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
894,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Male,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
895,4,2019-2020,10/9/19,Pre,Ewe,Yes,Yes,1,1,Male,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
896,4,2019-2020,10/9/19,Pre,Ewe,Yes,Yes,1,1,Male,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
897,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
898,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
899,4,2019-2020,10/7/19,Pre,Ewe,No,No,0,2,Female,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
900,4,2019-2020,10/7/19,Pre,Ewe,No,No,0,2,Female,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
901,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2020-01-27 00:00:00,3,3,3,3,3,4,3,3,Communication of Content,Preparation,20.0,5.0,25,Female,2,Present,6,2019-2020
902,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,2020-02-13 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Female,2,Not Present,6,2019-2020
903,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
904,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,4,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
905,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
906,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
907,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
908,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
909,3,2020-2021,11/25/21,Post,English; Ewe,No,No,0,0,Female,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
910,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,No,0,0,Female,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
911,3,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
912,3,2020-2021,5/11/21,Pre,English; Ewe,Yes,Yes,1,3,Male,2021-11-18 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,20.0,5.0,24,Male,4,Present,0,2020-2021
913,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Male,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Classroom Leadership/Managing Student Behavior,60.0,10.0,24,Male,2,Present,15,2019-2020
914,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Male,2020-02-03 00:00:00,0,0,0,0,0,0,0,0,None,None,20.0,10.0,0,Male,2,Not Present,15,2019-2020
915,4,2019-2020,10/10/19,Pre,English; Ewe,Yes,No,1,1,Male,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Classroom Leadership/Managing Student Behavior,60.0,10.0,24,Male,2,Present,15,2019-2020
916,4,2019-2020,10/10/19,Pre,English; Ewe,Yes,No,1,1,Male,2020-02-03 00:00:00,0,0,0,0,0,0,0,0,None,None,20.0,10.0,0,Male,2,Not Present,15,2019-2020
917,4,2019-2020,10/7/19,Pre,Ewe,Yes,Yes,0,2,Male,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Classroom Leadership/Managing Student Behavior,Classroom Leadership/Managing Student Behavior,60.0,10.0,24,Male,2,Present,15,2019-2020
